str_of_words,is_person,type
West Bank,0,geo_regions
Melanesia,0,geo_regions
North Caucasus,0,geo_regions
Bohemia,0,geo_regions
Transylvania,0,geo_regions
Kurdistan,0,geo_regions
tropics,0,geo_regions
Moravia,0,geo_regions
Nagorno-Karabakh,0,geo_regions
Australasia,0,geo_regions
Kabylie,0,geo_regions
Southern Germany,0,geo_regions
Northern Germany,0,geo_regions
Middle East,0,geo_regions
Galactic corona,0,geo_regions
Lapland,0,geo_regions
Sahel,0,geo_regions
Sopraceneri,0,geo_regions
Sottoceneri,0,geo_regions
Canadian Shield,0,geo_regions
Bengal,0,geo_regions
Manchuria,0,geo_regions
Levant,0,geo_regions
Silesia,0,geo_regions
Macedonia,0,geo_regions
Wallonia,0,geo_regions
Galilee,0,geo_regions
Provence,0,geo_regions
Holland,0,geo_regions
Judea,0,geo_regions
Pomerania,0,geo_regions
Bukovina,0,geo_regions
Macaronesia,0,geo_regions
Mecklenburg,0,geo_regions
Dilmun,0,geo_regions
New World,0,geo_regions
Cape Lopez,0,geo_regions
Bactria,0,geo_regions
Sub-Saharan Africa,0,geo_regions
Nubia,0,geo_regions
Kemp Land,0,geo_regions
Ogaden,0,geo_regions
Zagłębie Dąbrowskie,0,geo_regions
Pennsylvania Dutch Country,0,geo_regions
Lika,0,geo_regions
Portuguese Timor,0,geo_regions
Arab World,0,geo_regions
Emsland,0,geo_regions
Kashubia,0,geo_regions
Sorica,0,geo_regions
Lower Lusatia,0,geo_regions
Franconia,0,geo_regions
Rhineland,0,geo_regions
Eifel,0,geo_regions
Bergisches Land,0,geo_regions
Tyrol,0,geo_regions
Dornbusch,0,geo_regions
Friuli,0,geo_regions
Klaipėda Region,0,geo_regions
Canaan,0,geo_regions
Turan,0,geo_regions
Cyrenaica,0,geo_regions
East Frisia,0,geo_regions
Thessaly,0,geo_regions
Punjab,0,geo_regions
Allgäu,0,geo_regions
Banat,0,geo_regions
Eastern Bloc,0,geo_regions
East Thrace,0,geo_regions
"Middlesex County, Jamaica",0,geo_regions
Dar al-Manasir,0,geo_regions
Val di Noto,0,geo_regions
Tibetan Plateau,0,geo_regions
Balochistan,0,geo_regions
Eastern Ukraine,0,geo_regions
Western Germany,0,geo_regions
Fadhli Sultanate,0,geo_regions
Khwarezm,0,geo_regions
Transoxiana,0,geo_regions
Livonia,0,geo_regions
Magna Graecia,0,geo_regions
Zeelandic Flanders,0,geo_regions
Courland,0,geo_regions
Midwestern United States,0,geo_regions
Sarrabus-Gerrei,0,geo_regions
Central Alberta,0,geo_regions
Queen Maud Land,0,geo_regions
Central Arabia,0,geo_regions
Central Plain,0,geo_regions
Central Greece,0,geo_regions
Central Croatia,0,geo_regions
Konia Kshetra,0,geo_regions
Tripolitania,0,geo_regions
Vinland,0,geo_regions
Sudetenland,0,geo_regions
Ziel-1-Region,0,geo_regions
Ziel-2-Region,0,geo_regions
Ladakh,0,geo_regions
Üechtland,0,geo_regions
Ross Dependency,0,geo_regions
Upper Egypt,0,geo_regions
Heinzenberg,0,geo_regions
Iraqi Kurdistan,0,geo_regions
Southern Italy,0,geo_regions
Najd,0,geo_regions
Victoria Land,0,geo_regions
Moldavia,0,geo_regions
Bačka,0,geo_regions
East Indies,0,geo_regions
Unterwalden,0,geo_regions
Zemgale,0,geo_regions
Styria,0,geo_regions
Cappadocia,0,geo_regions
Pantasma,0,geo_regions
Waldviertel,0,geo_regions
South Limburg,0,geo_regions
Països Catalans,0,geo_regions
Southern Cone,0,geo_regions
Zwischeneuropa,0,geo_regions
Free area of the Republic of China,0,geo_regions
Atlantic Canada,0,geo_regions
Zürcher Unterland,0,geo_regions
Zürichgau,0,geo_regions
New Swabia,0,geo_regions
Bavarian Alpine Foreland,0,geo_regions
Q258104,0,geo_regions
South Baden,0,geo_regions
Mostviertel,0,geo_regions
Farther Pomerania,0,geo_regions
Southeast Europe,0,geo_regions
Salzkammergut,0,geo_regions
Upper Styria,0,geo_regions
Oesling,0,geo_regions
Q298979,0,geo_regions
Q307066,0,geo_regions
Upper Mesopotamia,0,geo_regions
Tal der Ahnungslosen,0,geo_regions
Upper Harz,0,geo_regions
Q317108,0,geo_regions
Oldenburg Münsterland,0,geo_regions
Warmia,0,geo_regions
Q324282,0,geo_regions
Pomerelia,0,geo_regions
Palatinate,0,geo_regions
County of Moers,0,geo_regions
Alpgau,0,geo_regions
Oldenburg Land,0,geo_regions
Swiss Plateau,0,geo_regions
Acadiana,0,geo_regions
Eastern Slovakia,0,geo_regions
Riverland,0,geo_regions
Unteraargau,0,geo_regions
Hokuriku region,0,geo_regions
Farther India,0,geo_regions
agricultural triangle,0,geo_regions
hemisphere of the Earth,0,geo_regions
Ajoie,0,geo_regions
Central Highlands of Sri Lanka,0,geo_regions
Q425875,0,geo_regions
Ark-La-Tex,0,geo_regions
Gooi,0,geo_regions
Old states of Germany,0,geo_regions
Alte Landschaft,0,geo_regions
Altmark,0,geo_regions
Lower Rhine,0,geo_regions
Lower Egypt,0,geo_regions
Giudicarie,0,geo_regions
Bernese Oberland,0,geo_regions
Puntland,0,geo_regions
Ostwestfalen-Lippe,0,geo_regions
Southeastern Maritime Industrial Region,0,geo_regions
Dzūkija,0,geo_regions
Judea and Samaria Area,0,geo_regions
Costa del Maresme,0,geo_regions
Central Germany,0,geo_regions
Insular Italy,0,geo_regions
Mountain States,0,geo_regions
West Antarctica,0,geo_regions
South India,0,geo_regions
Arabia Felix,0,geo_regions
Hen Ogledd,0,geo_regions
Malwa,0,geo_regions
Barðaströnd,0,geo_regions
Quita Sueño Bank,0,geo_regions
Q560771,0,geo_regions
Markgräflerland,0,geo_regions
Vidarbha,0,geo_regions
Mühlviertel,0,geo_regions
Q575374,0,geo_regions
Q578002,0,geo_regions
Northeast Italy,0,geo_regions
Baltic region,0,geo_regions
Duchy of Styria,0,geo_regions
Siegerland,0,geo_regions
East Anglia,0,geo_regions
Russian North,0,geo_regions
Northern Virginia,0,geo_regions
New Territories,0,geo_regions
Klondike,0,geo_regions
Fennoscandia,0,geo_regions
Donbass,0,geo_regions
Wilkes Land,0,geo_regions
Graham Land,0,geo_regions
Cilicia,0,geo_regions
Ordos Loop,0,geo_regions
Pisidia,0,geo_regions
Tonkin,0,geo_regions
Wasatch Front,0,geo_regions
Mid-Atlantic States,0,geo_regions
Transbaikal,0,geo_regions
Argentine Antarctica,0,geo_regions
Q650370,0,geo_regions
Kennemerland,0,geo_regions
Kop van Overijssel,0,geo_regions
Caribbean,0,geo_regions
Malcantone,0,geo_regions
La Côte,0,geo_regions
Blue Mountains,0,geo_regions
West Indies,0,geo_regions
Fricktal,0,geo_regions
New states of Germany,0,geo_regions
Q675581,0,geo_regions
Northwestern Switzerland,0,geo_regions
Flaming Cliffs,0,geo_regions
Ravensberg Basin,0,geo_regions
Tori,0,geo_regions
West Galicia,0,geo_regions
Oberaargau,0,geo_regions
Birseck,0,geo_regions
Lavaux,0,geo_regions
German-speaking Switzerland,0,geo_regions
Breisgau,0,geo_regions
Piano di Magadino,0,geo_regions
Kelleramt,0,geo_regions
Wairarapa,0,geo_regions
Buchsgau,0,geo_regions
Darß,0,geo_regions
Q694291,0,geo_regions
Lands of the Crown of Saint Stephen,0,geo_regions
Traunviertel,0,geo_regions
Innviertel,0,geo_regions
Industrieviertel,0,geo_regions
Former eastern territories of Germany,0,geo_regions
Hausruckviertel,0,geo_regions
Weinviertel,0,geo_regions
Mecklenburg Lake District,0,geo_regions
Franconian Switzerland,0,geo_regions
Southern Schleswig,0,geo_regions
Rhenish Hesse,0,geo_regions
Hallertau,0,geo_regions
Kwannam,0,geo_regions
Sinuiju Special Administrative Region,0,geo_regions
Sinosphere,0,geo_regions
Coteau du Missouri,0,geo_regions
Kaiser Wilhelm II Land,0,geo_regions
Frickgau,0,geo_regions
Augstgau,0,geo_regions
Coats Land,0,geo_regions
Denderstreek,0,geo_regions
Vardar Statistical Region,0,geo_regions
Q745189,0,geo_regions
Vidzeme,0,geo_regions
Marie Byrd Land,0,geo_regions
Mayombe,0,geo_regions
Q750964,0,geo_regions
Intertropical Convergence Zone,0,geo_regions
Chhachh,0,geo_regions
Northern Canada,0,geo_regions
Senne,0,geo_regions
Research Triangle,0,geo_regions
South Asia,0,geo_regions
Sabina,0,geo_regions
Baltics,0,geo_regions
Baltistan,0,geo_regions
Bang Assu,0,geo_regions
Bangsamoro,0,geo_regions
Banovina,0,geo_regions
Masuria,0,geo_regions
Metohija,0,geo_regions
Bergstraße,0,geo_regions
Sunshine Coast,0,geo_regions
Besengau,0,geo_regions
Ems Dollart Region,0,geo_regions
Nassau-Diez,0,geo_regions
Westallgäu,0,geo_regions
Neutral Ground,0,geo_regions
Litoral Department,0,geo_regions
Sepik,0,geo_regions
Midlands,0,geo_regions
Fouta Djallon,0,geo_regions
Betuwe,0,geo_regions
Périgord,0,geo_regions
Austronesia,0,geo_regions
Wo Hop Shek,0,geo_regions
East Antarctica,0,geo_regions
Kurdufan,0,geo_regions
Chablais,0,geo_regions
European Russia,0,geo_regions
Q879507,0,geo_regions
Q881875,0,geo_regions
Q882669,0,geo_regions
Lower Hesse,0,geo_regions
Calenberg Land,0,geo_regions
Q884805,0,geo_regions
Sandal Bar,0,geo_regions
Borchali,0,geo_regions
Upland,0,geo_regions
Upper Hesse,0,geo_regions
Q897042,0,geo_regions
High Eifel,0,geo_regions
Hotzenwald,0,geo_regions
Havelland,0,geo_regions
Central and Eastern Europe,0,geo_regions
Kwanbuk,0,geo_regions
Surmeir,0,geo_regions
Prussia,0,geo_regions
eastern Germany,0,geo_regions
Tornado Alley,0,geo_regions
Río de Oro,0,geo_regions
Murray Mallee,0,geo_regions
Dropull,0,geo_regions
catchment area,0,geo_regions
Kurd-Dagh,0,geo_regions
Connemara,0,geo_regions
Westhoek,0,geo_regions
Khevsureti,0,geo_regions
Gallura,0,geo_regions
Kwanso,0,geo_regions
MENA,0,geo_regions
Kwu Tung,0,geo_regions
Q1002037,0,geo_regions
Q1002386,0,geo_regions
Q1005335,0,geo_regions
Q1014874,0,geo_regions
Q1014875,0,geo_regions
Q1020962,0,geo_regions
Etelköz,0,geo_regions
Central Canada,0,geo_regions
Galactic anticenter,0,geo_regions
Turkish Riviera,0,geo_regions
Northeast China,0,geo_regions
north India,0,geo_regions
North Kosovo,0,geo_regions
Latin Europe,0,geo_regions
Southern Tablelands,0,geo_regions
South Coast,0,geo_regions
Central West,0,geo_regions
Saurashtra,0,geo_regions
Javakheti,0,geo_regions
Brazilian Antarctica,0,geo_regions
Wadi El Natrun,0,geo_regions
Nordwestblock,0,geo_regions
Campine,0,geo_regions
Monaro,0,geo_regions
Northwest Highlands,0,geo_regions
Q1087669,0,geo_regions
Q1090822,0,geo_regions
Sahul Shelf,0,geo_regions
Chameria,0,geo_regions
Central Texas,0,geo_regions
Griese Gegend,0,geo_regions
Coele-Syria,0,geo_regions
Central Italy,0,geo_regions
Corn Belt,0,geo_regions
"Cornwall County, Jamaica",0,geo_regions
Ellsworth Land,0,geo_regions
Southern England,0,geo_regions
Green Spain,0,geo_regions
Southeastern United States,0,geo_regions
Konkan,0,geo_regions
Tusheti,0,geo_regions
Western Canada,0,geo_regions
Cuyo,0,geo_regions
Ruthenia,0,geo_regions
Inland Empire,0,geo_regions
West India,0,geo_regions
Eastern India,0,geo_regions
Dakpo,0,geo_regions
Q1168655,0,geo_regions
Polish Autonomous District in Belarus,0,geo_regions
Q1184019,0,geo_regions
Eastern California,0,geo_regions
Eastern United States,0,geo_regions
Greater Boston,0,geo_regions
Western Thrace,0,geo_regions
Queen Elizabeth Land,0,geo_regions
Mthwakazi,0,geo_regions
Meskheti,0,geo_regions
Tōkaidō,0,geo_regions
Q1232000,0,geo_regions
Ciscaucasia,0,geo_regions
Ennetsee,0,geo_regions
Riesalb,0,geo_regions
Southern France,0,geo_regions
Florida Parishes,0,geo_regions
Lomellina,0,geo_regions
Franciacorta,0,geo_regions
Oltrepò Pavese,0,geo_regions
Wester Ross,0,geo_regions
Matabeleland,0,geo_regions
Dézaley,0,geo_regions
South Wales,0,geo_regions
Q1301705,0,geo_regions
Q1303009,0,geo_regions
Nordstad,0,geo_regions
Zeta,0,geo_regions
Turkestan,0,geo_regions
Ural,0,geo_regions
Elgå,0,geo_regions
Enderby Land,0,geo_regions
Subarctic,0,geo_regions
Gedrosia,0,geo_regions
Pilbara,0,geo_regions
Upper and Lower Egypt,0,geo_regions
Canadian Prairies,0,geo_regions
Q1365619,0,geo_regions
Finnish Lakeland,0,geo_regions
Q1373207,0,geo_regions
Q1385861,0,geo_regions
Mac. Robertson Land,0,geo_regions
Xanadu,0,geo_regions
Western Palatinate,0,geo_regions
Southwestern Statistical Region,0,geo_regions
Quebec City–Windsor Corridor,0,geo_regions
Kiev Voivodeship,0,geo_regions
Katinger Watt,0,geo_regions
North Frisia,0,geo_regions
Middle Egypt,0,geo_regions
German Coast,0,geo_regions
Land of Gex,0,geo_regions
Fort Rock Basin,0,geo_regions
Futa Tooro,0,geo_regions
Freiberge,0,geo_regions
Q1454178,0,geo_regions
Pelagonia Statistical Region,0,geo_regions
Racha,0,geo_regions
West Friesland,0,geo_regions
Inflanty Voivodeship,0,geo_regions
Nivernais,0,geo_regions
Q1470626,0,geo_regions
Old Babylonian Empire,0,geo_regions
Sunshine Coast,0,geo_regions
Southern Lebanon,0,geo_regions
Gaster,0,geo_regions
Gau Jom,0,geo_regions
Western Bloc,0,geo_regions
Georgian Triangle,0,geo_regions
Eupen-Malmedy,0,geo_regions
Alaska Interior,0,geo_regions
Helambu,0,geo_regions
Idel-Ural,0,geo_regions
Malabar,0,geo_regions
Golden Horseshoe,0,geo_regions
Q1541688,0,geo_regions
Great Lakes region,0,geo_regions
Palmer Land,0,geo_regions
North Palatinate,0,geo_regions
Antarctic,0,geo_regions
Gäuboden,0,geo_regions
Chitrali,0,geo_regions
Polog Statistical Region,0,geo_regions
Hasenwinkel,0,geo_regions
Herrschaft Grüningen,0,geo_regions
Q1615471,0,geo_regions
Hildesheim Börde,0,geo_regions
Q1622039,0,geo_regions
Q1622362,0,geo_regions
Q1622999,0,geo_regions
Q1623749,0,geo_regions
Volga Region,0,geo_regions
Southern Black Forest,0,geo_regions
West Mecklenburg,0,geo_regions
Setomaa,0,geo_regions
Schamserberg,0,geo_regions
Vermont Republic,0,geo_regions
Ordos Desert,0,geo_regions
Tsang,0,geo_regions
Q1682542,0,geo_regions
Jiaolai Plain,0,geo_regions
Pashtunistan,0,geo_regions
Kaokoland,0,geo_regions
Naheland,0,geo_regions
Norital,0,geo_regions
Ostbayern,0,geo_regions
Princess Elizabeth Land,0,geo_regions
Namaqualand,0,geo_regions
Left Bank of the Rhine,0,geo_regions
Little Switzerland,0,geo_regions
Puuc,0,geo_regions
Klöntal,0,geo_regions
Klützer Winkel,0,geo_regions
Croatian Littoral,0,geo_regions
Pothohar Plateau,0,geo_regions
La Bonneville,0,geo_regions
Alaska North Slope,0,geo_regions
Okanagan,0,geo_regions
Transvolga,0,geo_regions
Q1822077,0,geo_regions
Q1827673,0,geo_regions
Q1828130,0,geo_regions
Q1828394,0,geo_regions
Western Maryland,0,geo_regions
Crimean Socialist Soviet Republic,0,geo_regions
Q1845144,0,geo_regions
Q1850862,0,geo_regions
Q1854479,0,geo_regions
Q1861346,0,geo_regions
Q1863036,0,geo_regions
Q1882311,0,geo_regions
Q1884550,0,geo_regions
Q1891176,0,geo_regions
South East Queensland,0,geo_regions
Q1899494,0,geo_regions
Q1921255,0,geo_regions
Q1924507,0,geo_regions
Q1929422,0,geo_regions
Q1933970,0,geo_regions
Lower Burma,0,geo_regions
Mirdita,0,geo_regions
Middle Hesse,0,geo_regions
Q1940417,0,geo_regions
Central Limburg,0,geo_regions
Area of ​​Grol,0,geo_regions
Q1953528,0,geo_regions
Q1965990,0,geo_regions
Q1967085,0,geo_regions
Q1971484,0,geo_regions
Q1976353,0,geo_regions
Pshavi,0,geo_regions
Q1981096,0,geo_regions
Q1981154,0,geo_regions
Q1990175,0,geo_regions
Regio Rivierenland,0,geo_regions
North Eifel,0,geo_regions
North Hesse,0,geo_regions
Q1998137,0,geo_regions
North Yemen,0,geo_regions
Q1998484,0,geo_regions
North Eastern Europe,0,geo_regions
Northern Black Forest,0,geo_regions
Qurghonteppa Oblast,0,geo_regions
Q2003451,0,geo_regions
Fusa Province,0,geo_regions
Q2011608,0,geo_regions
Northern America,0,geo_regions
Q2023035,0,geo_regions
Ostfeste,0,geo_regions
Q2036208,0,geo_regions
Q2036714,0,geo_regions
Q2036738,0,geo_regions
Q2041514,0,geo_regions
Q2042647,0,geo_regions
Samachablo,0,geo_regions
Q2048712,0,geo_regions
Q2053549,0,geo_regions
Q2059961,0,geo_regions
Martanesh,0,geo_regions
Northern Ontario,0,geo_regions
Q2067053,0,geo_regions
Q2067309,0,geo_regions
Northeastern Statistical Region,0,geo_regions
Southeastern Statistical Region,0,geo_regions
Pfynwald,0,geo_regions
Q2088066,0,geo_regions
Southern Bukovina,0,geo_regions
Q2098393,0,geo_regions
Q2119355,0,geo_regions
Koi Krylgan Kala,0,geo_regions
Q2125748,0,geo_regions
Q2133327,0,geo_regions
Langstraat,0,geo_regions
Q2139787,0,geo_regions
Q2145648,0,geo_regions
Q2153653,0,geo_regions
Riverina,0,geo_regions
Amqu,0,geo_regions
Kukheti,0,geo_regions
Q2165132,0,geo_regions
Q2168957,0,geo_regions
Q2171988,0,geo_regions
Rum Jungle,0,geo_regions
Q2180569,0,geo_regions
Q2181095,0,geo_regions
Q2181259,0,geo_regions
Q2181581,0,geo_regions
Q2187505,0,geo_regions
Hennepin,0,geo_regions
Q2190358,0,geo_regions
Q2191428,0,geo_regions
Q2210101,0,geo_regions
Sagartia,0,geo_regions
Q2214560,0,geo_regions
Arab states of the Persian Gulf,0,geo_regions
Duchy of Saxony,0,geo_regions
Meetjesland,0,geo_regions
Q2235609,0,geo_regions
Greater Mekong Subregion,0,geo_regions
South Italy,0,geo_regions
Q2252633,0,geo_regions
Land of Herve,0,geo_regions
Q2264583,0,geo_regions
Seeland,0,geo_regions
Q2266698,0,geo_regions
Fiordland,0,geo_regions
Q2269349,0,geo_regions
Soconusco,0,geo_regions
Donbas,0,geo_regions
Kazakhstania,0,geo_regions
Q2285661,0,geo_regions
Q2292373,0,geo_regions
Q2298995,0,geo_regions
Podolian Voivodeship,0,geo_regions
Q2303350,0,geo_regions
Lwów Voivodeship,0,geo_regions
South West Queensland,0,geo_regions
Kwomintang-China,0,geo_regions
Q2311442,0,geo_regions
Q2331438,0,geo_regions
Oman proper,0,geo_regions
Q2351273,0,geo_regions
Q2351796,0,geo_regions
Central London,0,geo_regions
Q2359205,0,geo_regions
"Beauce, Quebec",0,geo_regions
Dauria,0,geo_regions
Sundaland,0,geo_regions
Q2369166,0,geo_regions
Q2369784,0,geo_regions
Mugan State,0,geo_regions
Q2380500,0,geo_regions
South Eifel,0,geo_regions
South Lower Saxony,0,geo_regions
Q2381438,0,geo_regions
Q2381752,0,geo_regions
South Westphalia,0,geo_regions
Q2387250,0,geo_regions
Northern Bukovina,0,geo_regions
Q2396115,0,geo_regions
Q2398578,0,geo_regions
Q2411861,0,geo_regions
Central Coast,0,geo_regions
Q2416430,0,geo_regions
Q2433289,0,geo_regions
Q2436598,0,geo_regions
Q2442280,0,geo_regions
Tooms Lake,0,geo_regions
Q2450574,0,geo_regions
Khevi,0,geo_regions
Q2454701,0,geo_regions
Q2455475,0,geo_regions
Venetia,0,geo_regions
Q2457682,0,geo_regions
Q2461529,0,geo_regions
Historical Bashkortostan,0,geo_regions
Francophone Africa,0,geo_regions
Ertso-Tianeti,0,geo_regions
Q2475469,0,geo_regions
Q2497488,0,geo_regions
Unterlandquart,0,geo_regions
Q2498804,0,geo_regions
Valle de la Orotava,0,geo_regions
Q2532161,0,geo_regions
Q2532321,0,geo_regions
Q2533808,0,geo_regions
Q2535199,0,geo_regions
Q2536231,0,geo_regions
Wauwilermoos,0,geo_regions
Waxhaws,0,geo_regions
Lechkhumi,0,geo_regions
Illinois Country,0,geo_regions
Conejo Valley,0,geo_regions
Trialeti,0,geo_regions
Q2560473,0,geo_regions
Westfeste,0,geo_regions
West Hesse Depression,0,geo_regions
Q2569039,0,geo_regions
Q2569066,0,geo_regions
Red Sea Riviera,0,geo_regions
East Texas,0,geo_regions
Bodoland,0,geo_regions
Nudo de los Pastos,0,geo_regions
Camp,0,geo_regions
Mtiuleti,0,geo_regions
Q2633450,0,geo_regions
Shasta Cascade,0,geo_regions
Q2645837,0,geo_regions
Q2646903,0,geo_regions
Q2660389,0,geo_regions
Q2660612,0,geo_regions
Darvaz,0,geo_regions
North Coast,0,geo_regions
Q2671329,0,geo_regions
Q2681659,0,geo_regions
Q2700211,0,geo_regions
Q2701616,0,geo_regions
Q2724378,0,geo_regions
Northwest Italy,0,geo_regions
Agder,0,geo_regions
Limestone Coast,0,geo_regions
Q2779293,0,geo_regions
Q2781804,0,geo_regions
FAO Major Fishing Areas,0,geo_regions
Q2793935,0,geo_regions
Rwenzururu region,0,geo_regions
Tampa Bay Area,0,geo_regions
Westelijke Mijnstreek,0,geo_regions
Q2850337,0,geo_regions
Q2863588,0,geo_regions
Azawagh,0,geo_regions
Q2878654,0,geo_regions
Mithila (region),0,geo_regions
Upper Galilee,0,geo_regions
Lower Galilee,0,geo_regions
Gachiani,0,geo_regions
Argveti,0,geo_regions
Maritime Southeast Asia,0,geo_regions
Central Florida,0,geo_regions
Q2920499,0,geo_regions
Q2922520,0,geo_regions
Q2926400,0,geo_regions
Q2929122,0,geo_regions
Q2935604,0,geo_regions
Cap Estérias,0,geo_regions
Cape Paterson,0,geo_regions
Central Coast,0,geo_regions
Central Jersey,0,geo_regions
Q2947279,0,geo_regions
Q2982340,0,geo_regions
Land of Dalhem,0,geo_regions
La Carballeda,0,geo_regions
Aliste,0,geo_regions
Q2998362,0,geo_regions
Q2998376,0,geo_regions
Northern Rivers,0,geo_regions
Thick disk,0,geo_regions
Galveston Bay Area,0,geo_regions
Dommartin,0,geo_regions
Verwolde,0,geo_regions
Erie Triangle,0,geo_regions
Eastern Washington,0,geo_regions
Q3053779,0,geo_regions
Q3061553,0,geo_regions
Gold Country,0,geo_regions
Q3106206,0,geo_regions
Scandia,0,geo_regions
Q3110351,0,geo_regions
Q3110560,0,geo_regions
Krbava,0,geo_regions
Q3114590,0,geo_regions
Guinée forestière,0,geo_regions
High Desert,0,geo_regions
Central Highlands,0,geo_regions
Puget Sound region,0,geo_regions
Hokurikudō,0,geo_regions
Q3142857,0,geo_regions
Q3162711,0,geo_regions
La Béroche,0,geo_regions
Gardabani,0,geo_regions
New Territories East,0,geo_regions
Arctic Alaska,0,geo_regions
Southern Illinois,0,geo_regions
Q3259080,0,geo_regions
North Bay,0,geo_regions
South Bay,0,geo_regions
Q3275448,0,geo_regions
Q3277175,0,geo_regions
Mandement,0,geo_regions
Many Glacier,0,geo_regions
Marquessate of Franchimont,0,geo_regions
Eastern Mediterranean,0,geo_regions
Neris Regional Park,0,geo_regions
Mesogaea,0,geo_regions
Olallie Scenic Area,0,geo_regions
Oued Righ,0,geo_regions
Outre-Forêt,0,geo_regions
Micronesia,0,geo_regions
Kananaskis Country,0,geo_regions
Ribeira Sacra,0,geo_regions
Debarca,0,geo_regions
Boundary Waters,0,geo_regions
Q3433553,0,geo_regions
Q3433589,0,geo_regions
Ross,0,geo_regions
Q3466602,0,geo_regions
Gudamaqari,0,geo_regions
South West Slopes,0,geo_regions
Big Bend,0,geo_regions
Sulcis,0,geo_regions
Kaunas Reservoir Regional Park,0,geo_regions
Te I'i,0,geo_regions
Q3517360,0,geo_regions
The Thumb,0,geo_regions
Transnistria,0,geo_regions
Q3541010,0,geo_regions
Q3542238,0,geo_regions
Q3555780,0,geo_regions
Vincentia,0,geo_regions
Marathasa Valley,0,geo_regions
Willamette Valley,0,geo_regions
Arbëria,0,geo_regions
Duchy of Austria,0,geo_regions
Sistan Basin,0,geo_regions
Q3647796,0,geo_regions
Katherine Region,0,geo_regions
Q3676537,0,geo_regions
Chianti Classico region,0,geo_regions
Deep East Texas,0,geo_regions
Persia,0,geo_regions
Yorùbáland,0,geo_regions
West Cork,0,geo_regions
Karin,0,geo_regions
Q3820265,0,geo_regions
Floridas,0,geo_regions
Maremma Grossetana,0,geo_regions
New Jersey Meadowlands,0,geo_regions
Armenian Mesopotamia,0,geo_regions
Monte Devio,0,geo_regions
South Carolina Lowcountry,0,geo_regions
Western Polesie,0,geo_regions
Kingdom of Sikkim,0,geo_regions
Q3998242,0,geo_regions
Brazos Valley,0,geo_regions
Balaton wine region,0,geo_regions
Q4088115,0,geo_regions
Northern coast of Egypt,0,geo_regions
Tri-Valley,0,geo_regions
Zamagurie,0,geo_regions
Q4190337,0,geo_regions
Tropolje,0,geo_regions
Q4298090,0,geo_regions
Perm anomalous zone,0,geo_regions
Murmansk Krai,0,geo_regions
Q4325659,0,geo_regions
Northern Italy,0,geo_regions
Q4370859,0,geo_regions
Colony of Singapore,0,geo_regions
Congo,0,geo_regions
Verkiai Regional Park,0,geo_regions
Northern Maramuresh,0,geo_regions
Q4420354,0,geo_regions
Q4423651,0,geo_regions
Q4438510,0,geo_regions
Steppe Crimea,0,geo_regions
Q4456217,0,geo_regions
Q4460006,0,geo_regions
Frisia,0,geo_regions
Q4506250,0,geo_regions
Erebuni Reserve,0,geo_regions
Abdullah Gan,0,geo_regions
Q4669502,0,geo_regions
Akron-Canton,0,geo_regions
Albury-Wodonga,0,geo_regions
Alto Marañón,0,geo_regions
Arappalayam,0,geo_regions
Armanitola,0,geo_regions
Asveja Regional Park,0,geo_regions
Aukštadvaris Regional Park,0,geo_regions
Baiguolin,0,geo_regions
Q4843960,0,geo_regions
Q4845533,0,geo_regions
