str_of_words,is_person,type
Die Feuerzangenbowle,0,book_title
The Golden Harvest,0,book_title
Les Belles-de-nuit ou Les Anges de la famille,0,book_title
"Pen, Sword, Camisole",0,book_title
Tieta,0,book_title
Captains of the Sands,0,book_title
Tereza Batista: Home from the Wars,0,book_title
The Violent Land,0,book_title
Red Field,0,book_title
Sea of Death,0,book_title
Showdown,0,book_title
The War of the Saints,0,book_title
The Country of Carnival,0,book_title
The Bowels of Liberty,0,book_title
The Discovery of America by the Turks,0,book_title
Swaraj,0,book_title
The Horse and His Boy,0,book_title
The World of Suzie Wong,0,book_title
Q160510,0,book_title
War and Peace,0,book_title
Treasure Islands: Tax Havens and the Men who Stole the World,0,book_title
Köchel catalogue,0,book_title
The Stranger,0,book_title
Principia Mathematica,0,book_title
Q163562,0,book_title
1001 Albums You Must Hear Before You Die,0,book_title
Oliver Twist,0,book_title
The Tales of Beedle the Bard,0,book_title
Crime and Punishment,0,book_title
101 Reykjavík,0,book_title
Native Son,0,book_title
Charlotte Löwensköld,0,book_title
Necropolis,0,book_title
Nightrise,0,book_title
Der Nachsommer,0,book_title
Zazie in the Metro,0,book_title
The Deceiver,0,book_title
The Village in the Treetops,0,book_title
The Velveteen Rabbit,0,book_title
10 for Germany,0,book_title
The Mother,0,book_title
Northern Lights,0,book_title
Pride and Prejudice,0,book_title
The Name of the Rose,0,book_title
Elements,0,book_title
Ars moriendi,0,book_title
Moby-Dick,0,book_title
The Immoralist,0,book_title
The Secret of Chimneys,0,book_title
Asterix Conquers Rome,0,book_title
Holes,0,book_title
Lie Down with Lions,0,book_title
Buchmendel,0,book_title
Archangel,0,book_title
Interview with the Vampire,0,book_title
The Hero with a Thousand Faces,0,book_title
Alexiad,0,book_title
All Men Are Mortal,0,book_title
"Mio, My Son",0,book_title
Mrs Craddock,0,book_title
"Rabbit, Run",0,book_title
One Hundred Years of Solitude,0,book_title
The Alchemist,0,book_title
The Breadwinner,0,book_title
Xenesis,0,book_title
Letters From My Windmill,0,book_title
A Faint Cold Fear,0,book_title
Q180670,0,book_title
Les Misérables,0,book_title
Zadonshchina,0,book_title
Weapons of Choice,0,book_title
Gulliver's Travels,0,book_title
Q181855,0,book_title
I Ching,0,book_title
Angels & Demons,0,book_title
Chronicler of the Winds,0,book_title
Jane Eyre,0,book_title
The Brothers Karamazov,0,book_title
Íslendingabók,0,book_title
The March,0,book_title
Twenty Thousand Leagues Under the Sea,0,book_title
The Catcher in the Rye,0,book_title
Ore no Kanojo to Osananajimi ga Shuraba Sugiru,0,book_title
Kanojo ga Flag o Oraretara,0,book_title
Show Me!,0,book_title
Mondai-Ji-tachi ga Isekai Kara Kuru Sō Desu yo?,0,book_title
Time Out of Joint,0,book_title
Treasure Island,0,book_title
Eragon,0,book_title
Just for Fun,0,book_title
Time Must Have a Stop,0,book_title
Time and Free Will,0,book_title
Eating Animals,0,book_title
Der kleine Vampir,0,book_title
Mostly Harmless,0,book_title
The Fourth Hand,0,book_title
The Master and Margarita,0,book_title
Book of Zephaniah,0,book_title
Twilight,0,book_title
Zen and the Art of Motorcycle Maintenance,0,book_title
The Jungle Book,0,book_title
David Copperfield,0,book_title
The Social Contract,0,book_title
Dune,0,book_title
The Satanic Verses,0,book_title
New Moon,0,book_title
Zeremoniale,0,book_title
The Canterbury Tales,0,book_title
The Count of Monte Cristo,0,book_title
Brave New World,0,book_title
Quidditch Through the Ages,0,book_title
Leviathan,0,book_title
Madame Bovary,0,book_title
The Beast Reawakens,0,book_title
Fantastic Beasts and Where to Find Them,0,book_title
Flesh,0,book_title
Passions of the Soul,0,book_title
Cosmographiae Introductio,0,book_title
Q195944,0,book_title
A Rising Thunder,0,book_title
Is This a Zombie?,0,book_title
Zettels Traum,0,book_title
4.50 from Paddington,0,book_title
Zhan Guo Ce,0,book_title
Encyclopedia of China,0,book_title
Zhou Bi Suan Jing,0,book_title
Tokyo Ravens,0,book_title
Thus Spoke Zarathustra,0,book_title
Ninety-Three,0,book_title
Gray's Anatomy,0,book_title
For Whom the Bell Tolls,0,book_title
Death in Breslau,0,book_title
"Exploits and Opinions of Dr. Faustroll, Pataphysician",0,book_title
Fahrenheit 451,0,book_title
Matter and Memory,0,book_title
Deception Point,0,book_title
Zij-i Sultani,0,book_title
Wuthering Heights,0,book_title
Let Me Stand Alone,0,book_title
Unmasking a Confidence Trickster,0,book_title
Zohar,0,book_title
Corpus Hermeticum,0,book_title
Philosophiae Naturalis Principia Mathematica,0,book_title
A Son of the Circus,0,book_title
1913,0,book_title
Ishmael,0,book_title
The Dangerous Summer,0,book_title
Profiles in Courage,0,book_title
Doctor Zhivago,0,book_title
Zizhi Tongjian,0,book_title
All Quiet on the Western Front,0,book_title
Digital Fortress,0,book_title
1979,0,book_title
Nineteen Eighty-Four,0,book_title
1985,0,book_title
Malleus Maleficarum,0,book_title
Agenda 21,0,book_title
The Good Soldier Švejk,0,book_title
The Bottle Factory Outing,0,book_title
Flight into Camden,0,book_title
Toccio the Angel,0,book_title
Every Man for Himself,0,book_title
Terra Nostra,0,book_title
La Géométrie,0,book_title
The Idiot,0,book_title
The Lost Symbol,0,book_title
Tamako Market,0,book_title
Hard to Be a God,0,book_title
The Doctrine of Fascism,0,book_title
Codex Gigas,0,book_title
The Time Wanderers,0,book_title
Eclipse,0,book_title
Die Waffen nieder!,0,book_title
2061: Odyssey Three,0,book_title
The Selfish Gene,0,book_title
The War of the Worlds,0,book_title
A Visit from the Goon Squad,0,book_title
And Then There Were None,0,book_title
The Great Gatsby,0,book_title
"The Vladimirov diaries: Yenan, China, 1942-1945",0,book_title
The Grapes of Wrath,0,book_title
Strange Case of Dr Jekyll and Mr Hyde,0,book_title
Yahari Ore no Seishun Love Come wa Machigatteiru.,0,book_title
Zodiac,0,book_title
The Seven Lamps of Architecture,0,book_title
Prince Caspian,0,book_title
2666,0,book_title
A Journey to the Center of the Earth,0,book_title
Great Expectations,0,book_title
Critique of Pure Reason,0,book_title
Through the Looking-Glass,0,book_title
Philebus,0,book_title
28: Stories of AIDS in Africa,0,book_title
Facing the Flag,0,book_title
Neue Deutsche Biographie,0,book_title
Brehms Tierleben,0,book_title
A Study in Scarlet,0,book_title
3001: The Final Odyssey,0,book_title
Emma,0,book_title
The Murder of Roger Ackroyd,0,book_title
Ariel,0,book_title
Grimus,0,book_title
Q226845,0,book_title
An Ice-Cream War,0,book_title
Q229571,0,book_title
Zuo Zhuan,0,book_title
On the Genealogy of Morality,0,book_title
On the Jewish Question,0,book_title
Will the Boat Sink the Water,0,book_title
Two Treatises of Government,0,book_title
Zwei Ansichten,0,book_title
Two women,0,book_title
Two Years' Vacation,0,book_title
The Two Cultures,0,book_title
Two Old Women,0,book_title
Two on the border,0,book_title
One Day,0,book_title
The Wealth of Nations,0,book_title
Clash of Civilizations,0,book_title
A Farewell to Arms,0,book_title
Samaveda,0,book_title
"The Pathfinder, or The Inland Sea",0,book_title
I Am Mordred,0,book_title
Black House,0,book_title
Quincas Borba,0,book_title
History and Class Consciousness,0,book_title
Le Pere Goriot,0,book_title
Scarlett,0,book_title
Minos,0,book_title
The Godfather,0,book_title
Phaedo,0,book_title
Zwirbler (novel),0,book_title
"Full Dark, No Stars",0,book_title
The New Policeman,0,book_title
From Nine to Nine,0,book_title
The Twelve Chairs,0,book_title
Twelve Minor Prophets,0,book_title
The God Delusion,0,book_title
Fire from Heaven,0,book_title
The Bay of Noon,0,book_title
My Mother's Castle,0,book_title
A Man Asleep,0,book_title
Bliss,0,book_title
St. Urbain's Horseman,0,book_title
To a God Unknown,0,book_title
Miss Lulu Bett,0,book_title
The Quincunx,0,book_title
Records of the Three Kingdoms,0,book_title
Tender Is the Night,0,book_title
Eleven Minutes,0,book_title
Wild Horses,0,book_title
"The History of Tom Jones, a Foundling",0,book_title
Zündels Abgang,0,book_title
Zündschnüre,0,book_title
Zürich Bible,0,book_title
Rainbow Six,0,book_title
Hunters of Dune,0,book_title
A Life,0,book_title
Airframe,0,book_title
The Captive Mind,0,book_title
Routledge Encyclopedia of Philosophy,0,book_title
Der Schatz im Silbersee,0,book_title
Christine,0,book_title
The Histories,0,book_title
Hallowe'en Party,0,book_title
The Story of Doctor Dolittle,0,book_title
The Goalie's Anxiety at the Penalty Kick,0,book_title
La Bible amusante,0,book_title
Baby,0,book_title
Foundation's Fear,0,book_title
A Damsel in Distress,0,book_title
Generals of the Yang Family,0,book_title
Thinner,0,book_title
The Way of All Flesh,0,book_title
Josephine Mutzenbacher,0,book_title
Time for Outrage!,0,book_title
Ein Münchner im Himmel,0,book_title
Diary of a Bad Year,0,book_title
The Pastures of Heaven,0,book_title
The Third Culture,0,book_title
The Giver,0,book_title
Bones of the Hills,0,book_title
La Brière,0,book_title
The Sum of All Fears,0,book_title
Arte de la lengua mexicana con la declaración de los adverbios della,0,book_title
Troubled Sleep,0,book_title
The Jungle,0,book_title
Collins English Dictionary,0,book_title
Written in Bone,0,book_title
X Stands for Unknown,0,book_title
The Kandy-Kolored Tangerine-Flake Streamline Baby,0,book_title
Solaris,0,book_title
Consider Phlebas,0,book_title
The Complex: An Insider Exposes the Covert World of the Church of Scientology,0,book_title
Night Shift,0,book_title
A Modest Proposal,0,book_title
Gorgias,0,book_title
The Unnamable,0,book_title
All the Pretty Horses,0,book_title
Book of Optics,0,book_title
Lord Loss,0,book_title
Poetics,0,book_title
The Cat,0,book_title
The Floating Admiral,0,book_title
Cranford,0,book_title
World Poverty and Human Rights,0,book_title
Posthumous Fragments of Margaret Nicholson,0,book_title
Slaughterhouse-Five,0,book_title
The Lost Continent: Travels in Small-Town America,0,book_title
The Negotiator,0,book_title
Crito,0,book_title
Conkitar corasonez,0,book_title
The Principles of Scientific Management,0,book_title
The Runaway Jury,0,book_title
The Looking Glass War,0,book_title
The Pilgrim's Progress,0,book_title
Thérèse Raquin,0,book_title
Anna and the King of Siam,0,book_title
More Pricks Than Kicks,0,book_title
Diplomacy,0,book_title
Heidi,0,book_title
Lord of the Flies,0,book_title
The Phantom of the Opera,0,book_title
Records of the Grand Historian,0,book_title
Apology,0,book_title
Sense and Sensibility,0,book_title
Éléments de géométrie algébrique,0,book_title
Parrot and Olivier in America,0,book_title
Noble House,0,book_title
The Birds on the Trees,0,book_title
Q276111,0,book_title
The Counterfeiters,0,book_title
Warm Bodies,0,book_title
The Limits to Growth,0,book_title
Rage,0,book_title
Political Liberalism,0,book_title
Rashmirathi,0,book_title
The Tower at Stony Wood,0,book_title
Power of Three,0,book_title
Catch-22,0,book_title
Symposium,0,book_title
Guess How Much I Love You,0,book_title
"Guns, Germs, and Steel",0,book_title
Toledot Yeshu,0,book_title
True at First Light,0,book_title
Michael Kohlhaas,0,book_title
Vaimānika Shāstra,0,book_title
Lucius Flavus,0,book_title
"I, Libertine",0,book_title
High Deryni,0,book_title
Le Chasseur Zéro,0,book_title
Faithful,0,book_title
De ortolaan,0,book_title
Desolation Angels,0,book_title
The Throne of Fire,0,book_title
Generations of Winter,0,book_title
On the Babylonian Captivity of the Church,0,book_title
Chapterhouse: Dune,0,book_title
Q282946,0,book_title
Skybreaker,0,book_title
The House of God,0,book_title
The Athenian Murders,0,book_title
The Devil in the White City,0,book_title
The Guardian,0,book_title
Quintes,0,book_title
The Bridges of Madison County,0,book_title
Mulligan Stew,0,book_title
The Ugly Swans,0,book_title
Belphégor,0,book_title
Simulacron-3,0,book_title
Life of Samuel Johnson,0,book_title
The Marvellous Land of Snergs,0,book_title
Q287578,0,book_title
Raise the Titanic!,0,book_title
Satori,0,book_title
The Last Battle,0,book_title
So This Is How It Ends,0,book_title
Q289387,0,book_title
Pnin,0,book_title
Down There on a Visit,0,book_title
Hannibal Rising,0,book_title
Against the Galilaeans,0,book_title
Rathinirvedam,0,book_title
Cradle to Cradle: Remaking the Way We Make Things,0,book_title
Ecotopia,0,book_title
A Clash of Kings,0,book_title
A Collection of Historical Archives of Tibet,0,book_title
A Devil's Chaplain,0,book_title
A Escola,0,book_title
A Greek–English Lexicon,0,book_title
A Latin Dictionary,0,book_title
A Long Way Down,0,book_title
A People's History of the United States,0,book_title
A Poor Man’s Tale of a Patent,0,book_title
Table Alphabeticall,0,book_title
A Theory of Justice,0,book_title
Q300598,0,book_title
A Vindication of the Rights of Woman,0,book_title
Le Gone du Chaâba,0,book_title
A Season in Hell,0,book_title
Under the Sunset,0,book_title
The Fifth Woman,0,book_title
Surface Detail,0,book_title
Sharpe's Fortress,0,book_title
Sketches of Etruscan Places and other Italian essays,0,book_title
The Assault on Reason,0,book_title
Life A User's Manual,0,book_title
"Love, Chunibyo & Other Delusions",0,book_title
Resident Evil: Caliban Cove,0,book_title
Al Zaria men al Tassanif al Shia,0,book_title
Bag of Bones,0,book_title
De Gradibus,0,book_title
Monster Blood,0,book_title
Soul Music,0,book_title
The Vampire Prince,0,book_title
Kyo Kara Maoh!,0,book_title
Five Little Pigs,0,book_title
In Patagonia,0,book_title
Cirque du Freak,0,book_title
The Architecture of Happiness,0,book_title
Eagle Strike,0,book_title
Shardik,0,book_title
Bec,0,book_title
The Caine Mutiny,0,book_title
The Far Side of the World,0,book_title
Atonement,0,book_title
Abdel,0,book_title
Q308160,0,book_title
A Tale of Two Cities,0,book_title
Eldest,0,book_title
Unfinished Tales,0,book_title
Jiraiya Gōketsu Monogatari,0,book_title
The Little Red Schoolbook,0,book_title
The Reader,0,book_title
Middlemarch,0,book_title
Enigma,0,book_title
Max and Moritz,0,book_title
Sébastien Roch,0,book_title
The Island on Bird Street,0,book_title
Daphnis and Chloe,0,book_title
What Remains,0,book_title
Q318828,0,book_title
Evenings on a Farm Near Dikanka,0,book_title
Q318976,0,book_title
The Adventures of Captain Hatteras,0,book_title
Q319181,0,book_title
The Adventures of Three Englishmen and Three Russians in South Africa,0,book_title
Abgefahren,0,book_title
The Plague,0,book_title
The Meeting at Telgte,0,book_title
The Boy in the Striped Pyjamas,0,book_title
About a Boy,0,book_title
Missale Aboense,0,book_title
Holy Sonnets,0,book_title
The Ruins of Gorlan,0,book_title
Frankenstein's Aunt,0,book_title
Maigret at the Crossroads,0,book_title
Immensee,0,book_title
Homeric Hymns,0,book_title
Die neuen Leiden des jungen W.,0,book_title
Demons,0,book_title
Beowulf and the Critics,0,book_title
Finn and Hengest,0,book_title
The Monsters and the Critics,0,book_title
A Secret Vice,0,book_title
Ainulindalë,0,book_title
Valaquenta,0,book_title
Dialectical and Historical Materialism,0,book_title
On Love and Death,0,book_title
On Certainty,0,book_title
Q330966,0,book_title
Theses on the Philosophy of History,0,book_title
Across the River and into the Trees,0,book_title
On the Heavens,0,book_title
Q331028,0,book_title
The Civilizing Process,0,book_title
On Religion,0,book_title
On Horsemanship,0,book_title
The Dressmaker,0,book_title
On Revolution,0,book_title
Über die Zeit,0,book_title
Akallabêth,0,book_title
Dungeons & Dragons Basic Set,0,book_title
The Chant of Jimmie Blacksmith,0,book_title
The Children of Húrin,0,book_title
The Voyage of the Dawn Treader,0,book_title
The Silver Chair,0,book_title
Dryss,0,book_title
The Affluent Society,0,book_title
The Adventures of Tom Bombadil,0,book_title
The Two Towers,0,book_title
The Return of the King,0,book_title
Eyes of the Tailless Animals: Prison Memoirs of a North Korean Woman,0,book_title
Überm Rauschen,0,book_title
Persuasion,0,book_title
Discipline and Punish,0,book_title
The Black Book of Communism,0,book_title
Quo Vadis,0,book_title
The Corrections,0,book_title
The Girl Who Leapt Through Time,0,book_title
The Tipping Point,0,book_title
The Seventh Cross,0,book_title
Studentencodex,0,book_title
The Doomed City,0,book_title
Dumb Witness,0,book_title
Le Ventre de Paris,0,book_title
La Chatte,0,book_title
La Jument verte,0,book_title
The Philosophical Discourse of Modernity,0,book_title
Historia Naturalis Brasiliae,0,book_title
The Condition of the Working Class in England,0,book_title
Bel Ami,0,book_title
A Daughter of the Snows,0,book_title
Miramar,0,book_title
Use of Weapons,0,book_title
The Dwarf,0,book_title
The Book of Lost Tales,0,book_title
The Lays of Beleriand,0,book_title
Gossip from the Forest,0,book_title
Confederates,0,book_title
A Disaffection,0,book_title
Frau Jenny Treibel,0,book_title
Chirurgia magna,0,book_title
Iceland's Bell,0,book_title
Lenz,0,book_title
The Shockwave Rider,0,book_title
The Client,0,book_title
Cyteen,0,book_title
Code and Other Laws of Cyberspace,0,book_title
The Chamber,0,book_title
Mademoiselle de Scuderi,0,book_title
Der Untergeher,0,book_title
L'Homme qui regardait passer les trains,0,book_title
Ensel and Krete,0,book_title
Q361995,0,book_title
The Black Book of Corporations,0,book_title
The City of Dreaming Books,0,book_title
The Gutenberg Galaxy,0,book_title
Understanding Media: The Extensions of Man,0,book_title
The Wall,0,book_title
Felidae,0,book_title
Embers,0,book_title
The House in Paris,0,book_title
Krabat,0,book_title
Shopaholic and Baby,0,book_title
Live and Let Die,0,book_title
SilverFin,0,book_title
The Purple Cloud,0,book_title
Campione!,0,book_title
Killing Critics,0,book_title
Handbuch des Schachspiels,0,book_title
The Black Cloud,0,book_title
The Rivers of Zadaa,0,book_title
The Secret of Terror Castle,0,book_title
The Gulag Archipelago,0,book_title
Journey to the East,0,book_title
The Master,0,book_title
Blue Moon,0,book_title
Pope Joan,0,book_title
